lambda_weight,run_id,algorithm,accuracy_norm,energy_per_token_norm,latency_norm,reward,total_energy_wh
0.2,257,epsilon_greedy,0.6736488893176314,0.21563854102955723,0.2577263361576955,0.6957914032481938,368.8455536463592
0.2,257,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.4249085655202519,440.4658335067343
0.2,257,linear_epsilon_greedy,0.6526308832786816,0.24612748672877605,0.286600270722093,0.67287920927719,336.170438796629
0.2,257,linucb,0.5904092034001313,0.13357801710432377,0.175841665046434,0.6456117592992403,139.2512163078624
0.2,257,random,0.517030776127032,0.16871753526055708,0.2016112443520684,0.5798811138495142,236.80272100550724
0.2,257,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.44842711195911517,52.46320379757186
0.2,257,thompson_sampling,0.6562451591357235,0.1921502041062021,0.21396041644005187,0.6865660864873384,284.2888015707932
0.2,258,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6405409717069579,731.4273224816835
0.2,258,epsilon_greedy,0.6437767875305699,0.22913290739989442,0.21633286642114843,0.669194848544477,319.1230985035333
0.2,258,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.4249085655202519,440.4658335067343
0.2,258,linear_epsilon_greedy,0.6050930744013612,0.17522784385345228,0.19993518898780105,0.6490288907503986,335.9089067348107
0.2,258,linucb,0.6538172071856069,0.20759588137621296,0.23325593776523323,0.681534589473243,292.18817199237986
0.2,258,random,0.5147974867057543,0.1664208529083221,0.20518667247629155,0.5785538187829391,243.02853899423476
0.2,258,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.44842711195911517,52.46320379757186
0.2,258,thompson_sampling,0.6510645990918174,0.17615424410602495,0.2022161627907155,0.6856208304522489,266.62093587867514
0.2,259,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6405409717069579,731.4273224816835
0.2,259,epsilon_greedy,0.5821375050678321,0.09780410581048034,0.12688879999416453,0.6461491828921697,132.67158757862654
0.2,259,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.4249085655202519,440.4658335067343
0.2,259,linear_epsilon_greedy,0.6533497660922518,0.2175878064256992,0.2537353966382238,0.6791622515886616,319.97543125522884
0.2,259,linucb,0.6091334821552774,0.14481256449329338,0.1811855749176625,0.6583442728255633,164.74587472914763
0.2,259,random,0.5173226892647601,0.17226272259336198,0.20899495887011682,0.5794056068931357,245.92598221881826
0.2,259,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.44842711195911517,52.46320379757186
0.2,259,thompson_sampling,0.6501880397765489,0.18327840632928188,0.2165330996078982,0.6834947505553829,239.6832207639803
0.3,340,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,340,epsilon_greedy,0.5491936638225682,0.10173355101885732,0.14253907594636073,0.6539154993701405,159.6739543160262
0.3,340,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,340,linear_epsilon_greedy,0.6713121041546136,0.18964419830267804,0.2062880959980112,0.7130252134174261,312.18715084441783
0.3,340,linucb,0.6406475808919482,0.17125769588174922,0.19259879860372178,0.697075997859839,176.37075853759066
0.3,340,random,0.495248092084088,0.16879323433267943,0.2050349206624726,0.5960356941590578,236.2809056483215
0.3,340,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,340,thompson_sampling,0.6296483367430016,0.15353467672474105,0.18641634330769574,0.6946934327026788,206.232213823199
0.3,341,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,341,epsilon_greedy,0.5809014012143058,0.09963970180447958,0.12756760889820148,0.6767390703086701,126.98671041587188
0.3,341,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,341,linear_epsilon_greedy,0.6705732734193852,0.21850185658003493,0.23524050805001162,0.7038507344195591,262.6331055032539
0.3,341,linucb,0.6258041291667642,0.1641367922170273,0.1932967828068578,0.6888218527516268,233.89073025228524
0.3,341,random,0.5016637240655623,0.1667913805792627,0.2051624426508733,0.6011271926721147,230.4899120401139
0.3,341,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,341,thompson_sampling,0.6309386572884575,0.1631481326049936,0.18990300098696686,0.6927126203204222,258.9178396533896
0.3,342,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,342,epsilon_greedy,0.6733120502848138,0.21936704061390183,0.26375713522912325,0.7055083230151991,381.371038345489
0.3,342,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,342,linear_epsilon_greedy,0.6535897514004277,0.17315772959228842,0.20153832129112417,0.7055655071026129,292.7655121170235
0.3,342,linucb,0.6355944797641416,0.17723167837221238,0.20788275527140773,0.6917466323232354,260.4716635750134
0.3,342,random,0.5075506871698687,0.16698172107994333,0.20333644026387626,0.6051909646949251,235.9546754948192
0.3,342,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,342,thompson_sampling,0.6181295256159133,0.14733327014917402,0.1790541230321288,0.688490686886387,168.92636143123516
0.3,343,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,343,epsilon_greedy,0.5996873517943896,0.13384096710229884,0.1534761602669149,0.679628856125383,221.75021526497287
0.3,343,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,343,linear_epsilon_greedy,0.6557292943795668,0.1997693293935297,0.21318238949820628,0.6990797072476378,292.4348631319302
0.3,343,linucb,0.6371632076715394,0.16327234206821,0.1887897731763489,0.6970325427496146,178.73873626526148
0.3,343,random,0.5044611214485485,0.1656560063237918,0.20402549536548858,0.6034259831168464,228.47075677759068
0.3,343,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,343,thompson_sampling,0.6253061789598479,0.15858037984834097,0.18662965885881477,0.6901402113173912,239.3160423361866
0.3,344,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,344,epsilon_greedy,0.6746795327498004,0.21561245954562977,0.2594588897151959,0.7075919350611714,372.2890920295708
0.3,344,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,344,linear_epsilon_greedy,0.6362514648188828,0.1516978322299042,0.17236126772790294,0.6998666757042467,171.5144269348443
0.3,344,linucb,0.6400273581609366,0.1458291344739687,0.1781073739513523,0.7042704103704649,205.407389801635
0.3,344,random,0.5239360956072588,0.16500666591706817,0.20221605055770475,0.6172532671499608,226.8233325315881
0.3,344,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,344,thompson_sampling,0.642320639826488,0.16913763423324782,0.19702265354493245,0.6988831576085672,192.02043750823597
0.3,345,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,345,epsilon_greedy,0.658720047277529,0.20641498162564167,0.25064162588518135,0.6991795386065777,355.9355511843874
0.3,345,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,345,linear_epsilon_greedy,0.6596990319689403,0.18605319366787368,0.1966583348034378,0.705973364277896,290.7589007618307
0.3,345,linucb,0.6217067123431087,0.1317641544614642,0.1624789620847399,0.6956654523017368,194.15101828047375
0.3,345,random,0.4930050407659017,0.17176950418310305,0.2087208189914586,0.5935726772812002,237.5313895141804
0.3,345,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,345,thompson_sampling,0.6212991883172619,0.14309097919360772,0.1734121458939138,0.691982138064001,194.44155983615107
0.3,346,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,346,epsilon_greedy,0.6667594099618347,0.2118303741692795,0.2549122250158841,0.7031824747225004,361.78655835464474
0.3,346,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,346,linear_epsilon_greedy,0.6231869075072453,0.23118504486910915,0.23816175531432185,0.666875321794339,478.6107347903848
0.3,346,linucb,0.648813628644012,0.16632274166839175,0.20575755435110268,0.7042727175502907,202.76367409036772
0.3,346,random,0.5142297328760456,0.16502336778399113,0.2022762888850031,0.6104538026780346,229.79797640030847
0.3,346,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,346,thompson_sampling,0.6256710238523266,0.15752534261145995,0.19045326262148504,0.6907121139131905,218.86402542127476
0.3,347,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,347,epsilon_greedy,0.6710213390583913,0.21728534678434763,0.2619817587162022,0.7045293333055697,374.1830037863306
0.3,347,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,347,linear_epsilon_greedy,0.6196419788288757,0.1364192040870852,0.16899344354034146,0.6928236239540875,212.57600099298304
0.3,347,linucb,0.6227914397545639,0.12202863837236114,0.16408964619147917,0.6993454163164864,157.8061731093924
0.3,347,random,0.5214427725045894,0.1652522489440998,0.20436233932911102,0.6154342660699826,243.20054290128306
0.3,347,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,347,thompson_sampling,0.6267575280199756,0.15481167097332899,0.18606587354805484,0.6922867683219842,171.49132976147743
0.3,348,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,348,epsilon_greedy,0.6446797837762404,0.23143186571320998,0.2168193430046862,0.6818462889294051,321.25042691487107
0.3,348,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,348,linear_epsilon_greedy,0.6502323223235692,0.16827844172985304,0.1885606410021452,0.7046790931075425,210.91541606878005
0.3,348,linucb,0.6559982853103421,0.1751037987494719,0.18558609438409407,0.7066676600923978,220.8685135959331
0.3,348,random,0.505283874968002,0.16615761269767307,0.20553818289612255,0.6038514286682993,233.66771683975816
0.3,348,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,348,thompson_sampling,0.6324146359375281,0.1470338708842918,0.17672324730357858,0.6985800838909821,144.1336074056868
0.3,349,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,349,epsilon_greedy,0.595849695961718,0.13352063357767355,0.15354231024474857,0.6770385970999006,222.8552284424811
0.3,349,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,349,linear_epsilon_greedy,0.6653800285704533,0.19108266676006797,0.2023787522991599,0.7084412199712968,259.6435231924924
0.3,349,linucb,0.6302295634331271,0.1537909862245699,0.17520512450734546,0.6950233985358178,187.01452769220012
0.3,349,random,0.4947508505265362,0.16624055873760493,0.20486276334696754,0.5964534277472938,225.77659392618676
0.3,349,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,349,thompson_sampling,0.6180825512309441,0.13987209076742074,0.1646485409323641,0.6906961586314346,190.9958214337372
0.3,350,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,350,epsilon_greedy,0.6736364961204575,0.21611608742916041,0.2624417437331345,0.7067107210555721,374.3358241399038
0.3,350,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,350,linear_epsilon_greedy,0.6689504195636271,0.18277082385867915,0.1950888446719201,0.7134340465369351,299.3228832626398
0.3,350,linucb,0.6208351380539499,0.16745351364955616,0.20771213464031438,0.684348542542898,232.8142119207918
0.3,350,random,0.5061589558121126,0.1668344946993489,0.20434665520622597,0.6042609206586741,232.68040665799072
0.3,350,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,350,thompson_sampling,0.6162456209138406,0.14853571717118516,0.17463765897400232,0.6868112194883328,206.10817056430255
0.3,351,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,351,epsilon_greedy,0.6751435889671353,0.21776809004919032,0.262071639036125,0.7072700852622377,371.27551563561144
0.3,351,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,351,linear_epsilon_greedy,0.6394711932755822,0.1667504977260404,0.1980665461536816,0.6976046859750954,185.02011722204654
0.3,351,linucb,0.6235427533330397,0.13306327537616708,0.16482719631389717,0.6965609447202776,181.907638840255
0.3,351,random,0.5084180445437725,0.16849258469656467,0.20702104309691677,0.6053448557716713,233.913733487044
0.3,351,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,351,thompson_sampling,0.5909220541805263,0.13165771288399136,0.16923969175667322,0.674148124061171,209.6136540669465
0.3,352,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,352,epsilon_greedy,0.6727007523877792,0.21897235858107242,0.2617327579817485,0.7051988190971237,377.7528448767777
0.3,352,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,352,linear_epsilon_greedy,0.6633420824286403,0.1784925348593056,0.19469099589233216,0.7107916972422564,254.1331159665895
0.3,352,linucb,0.636264149081055,0.17909049468958504,0.19083077883056518,0.6916577559498629,288.431654758562
0.3,352,random,0.5114272917231176,0.16891120749166047,0.20702935322558624,0.6073257419586842,238.7193907989895
0.3,352,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,352,thompson_sampling,0.6270723668485909,0.17197355377337584,0.20136142571469587,0.6873585906620008,248.83247621649667
0.3,353,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,353,epsilon_greedy,0.6006083442794711,0.1321948624331725,0.15177729439833262,0.6807673822656779,221.9095666164055
0.3,353,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,353,linear_epsilon_greedy,0.6224710121707893,0.13589338371028623,0.15712411075004812,0.6949616934064665,171.10770740696447
0.3,353,linucb,0.6062635517424138,0.19123163303095772,0.22637422727525533,0.6670149963104023,298.923867105742
0.3,353,random,0.5171556945197394,0.16777338875491468,0.20764635017102492,0.6116769695373431,229.01491550242605
0.3,353,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,353,thompson_sampling,0.6415973026877284,0.1760848073316014,0.19621233259523171,0.6962926696819294,250.99207639655748
0.3,354,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,354,epsilon_greedy,0.5795463181164797,0.09317292620514829,0.12000937688178726,0.6777305448199913,122.52014378121272
0.3,354,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,354,linear_epsilon_greedy,0.6517820689442316,0.1687452964344194,0.1917075641484901,0.7056238593306363,239.53454521790587
0.3,354,linucb,0.6318821129932065,0.16244769838979886,0.1862465493539406,0.6935831695783048,258.1278788974349
0.3,354,random,0.5123160458606307,0.16244334908249486,0.19760278625891614,0.6098882273776931,225.95149448902748
0.3,354,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,354,thompson_sampling,0.61592562917331,0.1568511324126264,0.17702145917957043,0.6840926006975291,250.51072999555345
0.3,355,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,355,epsilon_greedy,0.5931202344235821,0.10840737381459314,0.1378045460435331,0.6826619519521295,149.21381648391127
0.3,355,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,355,linear_epsilon_greedy,0.642436520138,0.1733494639430235,0.20832486584354215,0.697700724913693,235.0111510521129
0.3,355,linucb,0.6321863824746078,0.18780800933237055,0.2131571395451958,0.6861880649325143,185.47706096328616
0.3,355,random,0.5080983582588732,0.16653882955342697,0.20128812911993826,0.605707201915183,237.3270696561959
0.3,355,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,355,thompson_sampling,0.6334123530428913,0.13819703110021775,0.17230411059584153,0.7019295377999586,191.53890178994558
0.3,356,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,356,epsilon_greedy,0.5771307471031206,0.09343992922930218,0.11973014179881736,0.6759595442033938,123.3883419881212
0.3,356,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,356,linear_epsilon_greedy,0.6419197891173528,0.15587214306417088,0.17151393063762105,0.7025822094628957,228.92855419235318
0.3,356,linucb,0.6471995953591799,0.1732332092860752,0.1891589560059518,0.7010697539656033,213.2477820418046
0.3,356,random,0.522596477915702,0.16476554220597986,0.20208723128218958,0.6163878718791973,235.45938260680083
0.3,356,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,356,thompson_sampling,0.6179042245310263,0.1589786043767995,0.18363030566484773,0.6848393758586786,208.52839085370184
0.3,357,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,357,epsilon_greedy,0.6673663080379797,0.2167588649016925,0.2609655928520646,0.702128756156078,374.1413281064279
0.3,357,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,357,linear_epsilon_greedy,0.6622035315261711,0.16688365479894912,0.20047748250815103,0.713477375628635,218.58649083829675
0.3,357,linucb,0.6474491767558791,0.20713712442235546,0.22985146658858102,0.6910732864024087,275.4411843325487
0.3,357,random,0.5120327388065936,0.16931708670342085,0.20690912770013373,0.6076277911535892,239.24085707120554
0.3,357,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,357,thompson_sampling,0.5992247302778707,0.13273570059364034,0.1709360865172013,0.6796366010164174,197.15902354341722
0.3,358,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,358,epsilon_greedy,0.674387877190922,0.21757232147950537,0.2621294199603842,0.7067998175897937,375.17445195072645
0.3,358,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,358,linear_epsilon_greedy,0.6470319145699343,0.18456489440333954,0.2182668324870481,0.6975528718779521,239.65413133278383
0.3,358,linucb,0.6386592784010945,0.16892488520099117,0.20169578600267593,0.6963840293204687,162.38338306652034
0.3,358,random,0.5057440240522546,0.17144477814246817,0.20703686784848196,0.6025873833938378,242.2877080670048
0.3,358,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,358,thompson_sampling,0.6103481607566618,0.13895807991167985,0.17342117731800058,0.6855562885561592,138.71138660686663
0.3,359,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.6183096511071363,731.4273224816835
0.3,359,epsilon_greedy,0.6470919590623933,0.23246338287394314,0.21818854568908072,0.6832253564814923,321.6814385955602
0.3,359,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.44526595493173615,440.4658335067343
0.3,359,linear_epsilon_greedy,0.6547291856916028,0.18210107994294203,0.21229863980020683,0.7036801060012392,255.93175301399327
0.3,359,linucb,0.6235735713339764,0.14566544878917834,0.17402418199206723,0.6928018652970299,193.45394661293352
0.3,359,random,0.5108775895569494,0.1689018906900616,0.20565097694610532,0.606943745482846,242.1949123146238
0.3,359,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5113920844231838,52.46320379757186
0.3,359,thompson_sampling,0.6122557369143912,0.15434225747402125,0.1819940920906099,0.6822763385978675,188.23137270881054
0.4,440,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5960783305073147,731.4273224816835
0.4,440,epsilon_greedy,0.5915641963278017,0.13284336721004386,0.15151759356539768,0.7018011709126635,220.2696905864565
0.4,440,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.46562334434322056,440.4658335067343
0.4,440,linear_epsilon_greedy,0.5616018929106543,0.10201464999387803,0.14011013649784687,0.6961552757488414,160.41362470955465
0.4,440,linucb,0.6191771671114833,0.133466685148977,0.1621934145017964,0.7181196262072992,180.56613597381963
0.4,440,random,0.5125919197872675,0.16550591279185334,0.2030586270906828,0.6413527867556192,225.02138913686355
0.4,440,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5743570568872527,52.46320379757186
0.4,440,thompson_sampling,0.6015577007000856,0.12548130870545507,0.15465322331369682,0.7107420969378694,177.41831399263947
0.4,441,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5960783305073147,731.4273224816835
0.4,441,epsilon_greedy,0.54819467120003,0.09763845355665766,0.13827793229965002,0.689861421297355,156.7302193335659
0.4,441,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.46562334434322056,440.4658335067343
0.4,441,linear_epsilon_greedy,0.6178794084488511,0.15239404835445178,0.18246514296446886,0.70977002572753,227.08411636392
0.4,441,linucb,0.6418812552533699,0.1599497231205448,0.1786107323644203,0.721148863903804,251.35169978876
0.4,441,random,0.5156012796834835,0.17239566783498114,0.2111981818115903,0.6404025006760976,245.79848929123733
0.4,441,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5743570568872527,52.46320379757186
0.4,441,thompson_sampling,0.6034121590474266,0.14939698305037297,0.17998127837941555,0.7022885022083067,253.88197420434642
0.4,442,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5960783305073147,731.4273224816835
0.4,442,epsilon_greedy,0.5759486793908809,0.09922909271681518,0.12941684203897358,0.7058775705478025,135.33125535052704
0.4,442,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.46562334434322056,440.4658335067343
0.4,442,linear_epsilon_greedy,0.6496521453760793,0.16863113104804936,0.1974295584442418,0.7223388348064278,138.3441085300088
0.4,442,linucb,0.6473135255318524,0.1718258783281229,0.1939006957383405,0.7196577639878623,179.79585650738161
0.4,442,random,0.4940021170987904,0.1678096755233562,0.20533506332838988,0.6292774000499317,225.7944855973289
0.4,442,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5743570568872527,52.46320379757186
0.4,442,thompson_sampling,0.6332365252731321,0.14127706877199334,0.1759049031141221,0.7234310876550819,164.31785669534568
0.4,443,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5960783305073147,731.4273224816835
0.4,443,epsilon_greedy,0.5975921244288522,0.13698045103989012,0.15663521123922755,0.7037630942413553,226.20524437598547
0.4,443,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.46562334434322056,440.4658335067343
0.4,443,linear_epsilon_greedy,0.6616964753579356,0.16900053866153278,0.1742918857428488,0.7294176697501482,258.3948514690072
0.4,443,linucb,0.6394484876475297,0.17021753673566706,0.19075674710300244,0.715582077894251,217.0751729644243
0.4,443,random,0.5058663758980362,0.16586695385227038,0.20250849216738268,0.6371730439979135,235.83787168605994
0.4,443,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5743570568872527,52.46320379757186
0.4,443,thompson_sampling,0.6085852734000353,0.1427554660939722,0.17448547447627474,0.7080489776024324,177.70992367877386
0.4,444,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5960783305073147,731.4273224816835
0.4,444,epsilon_greedy,0.6747061693129215,0.21919068998430571,0.2612739354428341,0.7171474255940307,373.5907482253712
0.4,444,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.46562334434322056,440.4658335067343
0.4,444,linear_epsilon_greedy,0.6517638707183709,0.14480634142937068,0.167758960332996,0.7331357858592743,195.06556788815197
0.4,444,linucb,0.6079164002826136,0.1457756408351639,0.16786183522425357,0.7064395838355026,135.35654071591813
0.4,444,random,0.507416990031056,0.1625069831879655,0.20021657227287765,0.6394474007434474,222.6461405305717
0.4,444,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5743570568872527,52.46320379757186
0.4,444,thompson_sampling,0.614799821878383,0.12077548703993957,0.15426822140715332,0.720569698311054,154.25615277554
0.4,445,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5960783305073147,731.4273224816835
0.4,445,epsilon_greedy,0.5915765589969035,0.18700407288615112,0.21889133985681047,0.6801443062436817,264.9836452816147
0.4,445,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.46562334434322056,440.4658335067343
0.4,445,linear_epsilon_greedy,0.6366276515535368,0.174617516249834,0.20581414530586944,0.7121295844321885,276.97056530149933
0.4,445,linucb,0.6278747496684604,0.14307784481106295,0.1760054297306064,0.719493711876651,173.14060685651523
0.4,445,random,0.5091998466911253,0.1692696705973329,0.2045951140504136,0.6378120397757421,229.96638562560025
0.4,445,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5743570568872527,52.46320379757186
0.4,445,thompson_sampling,0.5867243943663669,0.141768506938903,0.16122307895437937,0.695327233844259,213.54044694931585
0.4,446,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5960783305073147,731.4273224816835
0.4,446,epsilon_greedy,0.5984198140152243,0.13055753547032578,0.15053982697967225,0.7068288742210043,217.8919418238062
0.4,446,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.46562334434322056,440.4658335067343
0.4,446,linear_epsilon_greedy,0.6118428933632672,0.13192857980302913,0.15523220943246177,0.7143343040967487,215.30167531483406
0.4,446,linucb,0.6419676890946072,0.16078426870940624,0.17640143061271665,0.7208669059730018,193.2172221509932
0.4,446,random,0.5186267587526168,0.16577594406824722,0.20080678615880235,0.6448656776242712,227.22516237329853
0.4,446,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5743570568872527,52.46320379757186
0.4,446,thompson_sampling,0.5983572553922293,0.1350212111017505,0.1705410578833678,0.7050058687946374,177.55578352471335
0.4,447,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5960783305073147,731.4273224816835
0.4,447,epsilon_greedy,0.67246906912526,0.21874491086807052,0.26223308540151613,0.7159834771279279,377.6119583017178
0.4,447,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.46562334434322056,440.4658335067343
0.4,447,linear_epsilon_greedy,0.6618369213001841,0.16904277398512668,0.1827849481122724,0.7294850431860598,250.5254672164758
0.4,447,linucb,0.6200224920493687,0.14277338639748233,0.17432486355632765,0.7149041406706282,231.5250493582676
0.4,447,random,0.4995961835699892,0.1655460340992348,0.2011265978898768,0.6335392965022996,232.952569939291
0.4,447,smallest,0.3224971670309777,0.04785310832833502,0.08831793858344318,0.5743570568872527,52.46320379757186
0.4,447,thompson_sampling,0.5927839814156111,0.12074230493107817,0.15475774733454523,0.7073734668769354,145.43596920407438
0.4,448,accuracy,0.6850036129066008,0.5373095930916143,0.6258397028689867,0.5960783305073147,731.4273224816835
0.4,448,epsilon_greedy,0.6033029870599032,0.12687058649767471,0.15880144268492935,0.711233557636872,191.09321041935095
0.4,448,largest,0.38419378669728327,0.4122323191878735,0.4059649715387025,0.46562334434322056,440.4658335067343
