run_id,feature_set,query_index,chosen_model,step_regret,algorithm,cumulative_regret
40,None,1681,llama-3.1-8b,0.5232422505562041,epsilon_greedy,318.39042327658177
40,None,1682,llama-3.1-8b,0.02830534581895383,epsilon_greedy,318.4187286224007
40,None,1683,llama-3.1-8b,0.07500274489550285,epsilon_greedy,318.4937313672962
40,None,1684,llama-3.1-8b,0.05900667839729812,epsilon_greedy,318.5527380456935
40,None,1685,llama-3.1-8b,0.12014812598134117,epsilon_greedy,318.67288617167486
40,None,1686,llama-3.1-8b,0.06618813662791345,epsilon_greedy,318.73907430830275
40,None,1687,llama-3.1-8b,0.5428420829156175,epsilon_greedy,319.2819163912184
40,None,1679,llama-3.1-8b,0.08080369291141809,epsilon_greedy,317.74641959135585
40,None,1688,llama-3.1-8b,0.020418559412644255,epsilon_greedy,319.30233495063106
40,None,1690,llama-3.1-8b,0.011846111366913603,epsilon_greedy,319.4165820471306
40,None,1691,llama-3.1-8b,0.04236904121595009,epsilon_greedy,319.4589510883465
40,None,1692,llama-3.1-8b,0.5040590701985928,epsilon_greedy,319.9630101585451
40,None,1693,llama-3.1-8b,0.1235291354060668,epsilon_greedy,320.08653929395115
40,None,1694,llama-3.1-8b,0.5449038236650512,epsilon_greedy,320.63144311761624
40,None,1695,llama-3.1-8b,0.022550755740096018,epsilon_greedy,320.65399387335634
40,None,1696,llama-3.1-8b,0.4989736813498592,epsilon_greedy,321.15296755470615
40,None,1689,llama-3.1-8b,0.1024009851326122,epsilon_greedy,319.40473593576365
40,None,1716,llama-3.1-8b,0.023535335505053157,epsilon_greedy,324.1417561717796
40,None,1640,llama-3.1-8b,0.5924410303299695,epsilon_greedy,307.4802468361058
40,None,1638,llama-3.1-8b,0.05414745336044391,epsilon_greedy,306.35108668124906
40,None,1584,llama-3.1-8b,0.04429697433998214,epsilon_greedy,296.2422992505148
40,None,1585,llama-3.1-8b,0.5420438211105999,epsilon_greedy,296.7843430716254
40,None,1586,llama-3.1-8b,0.07475794176682538,epsilon_greedy,296.8591010133922
40,None,1587,llama-3.1-8b,0.5313135484052753,epsilon_greedy,297.3904145617975
40,None,1588,llama-3.1-8b,0.4906694202819166,epsilon_greedy,297.8810839820794
40,None,1589,llama-3.1-8b,0.027563508666830994,epsilon_greedy,297.90864749074626
40,None,1590,llama-3.1-8b,0.4732202554570838,epsilon_greedy,298.38186774620334
40,None,1591,llama-3.1-8b,0.5988546621136488,epsilon_greedy,298.980722408317
40,None,1592,llama-3.1-8b,0.053838682031905116,epsilon_greedy,299.03456109034886
40,None,1593,llama-3.1-8b,0.06195617182825941,epsilon_greedy,299.09651726217714
40,None,1594,llama-3.1-8b,0.02125676559655354,epsilon_greedy,299.1177740277737
40,None,1595,llama-3.1-8b,0.05747207350371497,epsilon_greedy,299.1752461012774
40,None,1596,llama-3.1-8b,0.04206082791838839,epsilon_greedy,299.2173069291958
40,None,1597,llama-3.1-8b,0.06691894976597934,epsilon_greedy,299.28422587896176
40,None,1598,llama-3.1-8b,0.007688492881559927,epsilon_greedy,299.29191437184335
40,None,1583,llama-3.1-8b,0.12099912088668874,epsilon_greedy,296.1980022761748
40,None,1582,llama-3.1-8b,0.012204330337192149,epsilon_greedy,296.07700315528814
40,None,1581,llama-3.1-8b,0.024883123567259524,epsilon_greedy,296.0647988249509
40,None,1580,llama-3.1-8b,0.5148743315655303,epsilon_greedy,296.0399157013837
40,None,1564,llama-3.1-8b,0.47316702766261376,epsilon_greedy,292.75400892442286
40,None,1565,llama-3.1-8b,0.025312919303429715,epsilon_greedy,292.77932184372634
40,None,1566,llama-3.1-8b,0.07657423891741233,epsilon_greedy,292.8558960826437
40,None,1567,llama-3.1-8b,0.5123732073286059,epsilon_greedy,293.3682692899723
40,None,1568,llama-3.1-8b,0.1142193078824083,epsilon_greedy,293.48248859785474
40,None,1569,llama-3.1-8b,0.08866544384932373,epsilon_greedy,293.57115404170406
40,None,1570,llama-3.1-8b,0.01121874495711761,epsilon_greedy,293.5823727866612
40,None,1599,llama-3.1-8b,0.5563018096660975,epsilon_greedy,299.84821618150943
40,None,1571,llama-3.1-8b,0.14142696138463706,epsilon_greedy,293.72379974804585
40,None,1573,llama-3.1-8b,0.5115565932401576,epsilon_greedy,294.25694112267234
40,None,1574,llama-3.1-8b,0.045092455530154396,epsilon_greedy,294.3020335782025
40,None,1575,llama-3.1-8b,0.5577414611014747,epsilon_greedy,294.859775039304
40,None,1576,llama-3.1-8b,0.5197559662960662,epsilon_greedy,295.37953100560003
40,None,1577,llama-3.1-8b,0.05281760727368967,epsilon_greedy,295.43234861287374
40,None,1578,llama-3.1-8b,0.02229879003096924,epsilon_greedy,295.4546474029047
40,None,1579,llama-3.1-8b,0.07039396691343913,epsilon_greedy,295.52504136981815
40,None,1572,llama-3.1-8b,0.021584781386370766,epsilon_greedy,293.7453845294322
40,None,1639,llama-3.1-8b,0.5367191245267722,epsilon_greedy,306.8878058057758
40,None,1600,llama-3.1-8b,0.048888833314475355,epsilon_greedy,299.8971050148239
40,None,1602,llama-3.1-8b,0.5082512388770084,epsilon_greedy,300.428667384718
40,None,1623,llama-3.1-8b,0.05251462131610363,epsilon_greedy,303.6323643332018
40,None,1624,mistral-7b,0.05787615683677627,epsilon_greedy,303.69024049003855
40,None,1625,llama-3.1-8b,0.042371285188075314,epsilon_greedy,303.73261177522664
40,None,1626,llama-3.1-8b,0.5115413608527415,epsilon_greedy,304.2441531360794
40,None,1627,llama-3.1-8b,0.01877852698674709,epsilon_greedy,304.2629316630661
40,None,1628,llama-3.1-8b,0.0,epsilon_greedy,304.2629316630661
40,None,1629,llama-3.1-8b,0.18217190427022845,epsilon_greedy,304.4451035673364
40,None,1630,llama-3.1-8b,0.03923640152386065,epsilon_greedy,304.48433996886024
40,None,1631,llama-3.1-8b,0.011989106352668477,epsilon_greedy,304.4963290752129
40,None,1632,llama-3.1-8b,0.5417942134054483,epsilon_greedy,305.03812328861835
40,None,1633,llama-3.1-8b,0.06668485323475037,epsilon_greedy,305.1048081418531
40,None,1634,llama-3.1-8b,0.06367327793586042,epsilon_greedy,305.168481419789
40,None,1635,llama-3.1-8b,0.057563087688753845,epsilon_greedy,305.2260445074777
40,None,1636,llama-3.1-8b,0.5275225110865575,epsilon_greedy,305.75356701856424
40,None,1637,llama-3.1-8b,0.5433722093243397,epsilon_greedy,306.29693922788863
40,None,1622,llama-3.1-8b,0.013339996008836175,epsilon_greedy,303.5798497118857
40,None,1621,llama-3.1-8b,0.567462339631894,epsilon_greedy,303.56650971587686
40,None,1620,llama-3.1-8b,0.022382606707238684,epsilon_greedy,302.99904737624496
40,None,1619,llama-3.1-8b,0.019720821610811012,epsilon_greedy,302.9766647695377
40,None,1603,llama-3.1-8b,0.0,epsilon_greedy,300.428667384718
40,None,1604,llama-3.1-8b,0.48086022469250184,epsilon_greedy,300.9095276094105
40,None,1605,llama-3.1-8b,0.0848873222676535,epsilon_greedy,300.99441493167814
40,None,1606,llama-3.1-8b,0.0850977826339504,epsilon_greedy,301.0795127143121
40,None,1607,llama-3.1-8b,0.5303348834853359,epsilon_greedy,301.6098475977974
40,None,1608,llama-3.1-8b,0.04720061034727541,epsilon_greedy,301.6570482081447
40,None,1609,llama-3.1-8b,0.0472075224138685,epsilon_greedy,301.70425573055854
40,None,1601,llama-3.1-8b,0.023311131017051734,epsilon_greedy,299.920416145841
40,None,1610,llama-3.1-8b,0.028636214384492042,epsilon_greedy,301.73289194494305
40,None,1612,llama-3.1-8b,0.05787310422878278,epsilon_greedy,301.79573818725095
40,None,1613,llama-3.1-8b,0.04279542626655575,epsilon_greedy,301.8385336135175
40,None,1614,llama-3.1-8b,0.001298903901989723,epsilon_greedy,301.83983251741944
40,None,1615,llama-3.1-8b,0.5262668197754223,epsilon_greedy,302.3660993371949
40,None,1616,llama-3.1-8b,0.056083816547174425,epsilon_greedy,302.4221831537421
40,None,1617,llama-3.1-8b,0.5181796522096467,epsilon_greedy,302.94036280595174
40,None,1618,llama-3.1-8b,0.016581141975201996,epsilon_greedy,302.9569439479269
40,None,1611,llama-3.1-8b,0.004973138079087058,epsilon_greedy,301.73786508302214
40,None,1563,llama-3.1-8b,0.5048133921442839,epsilon_greedy,292.28084189676025
40,None,1717,llama-3.1-8b,0.05749341045267353,epsilon_greedy,324.19924958223226
40,None,1719,llama-3.1-8b,0.028448093685510045,epsilon_greedy,324.30316309177715
40,None,1818,llama-3.1-8b,0.02749632729159368,epsilon_greedy,340.62705416144604
40,None,1819,llama-3.1-8b,0.060224869900261435,epsilon_greedy,340.68727903134635
40,None,1820,llama-3.1-8b,0.01875178582406234,epsilon_greedy,340.7060308171704
40,None,1821,llama-3.1-8b,0.09583915962601663,epsilon_greedy,340.8018699767964
40,None,1822,llama-3.1-8b,0.0676727233732517,epsilon_greedy,340.86954270016963
40,None,1823,llama-3.1-8b,0.041016238422539875,epsilon_greedy,340.9105589385922
40,None,1824,llama-3.1-8b,0.5701034096841031,epsilon_greedy,341.4806623482763
40,None,1825,llama-3.1-8b,0.008359342424563487,epsilon_greedy,341.48902169070084
40,None,1826,llama-3.1-8b,0.005948637231869114,epsilon_greedy,341.4949703279327
40,None,1827,llama-3.1-8b,0.07137345053699062,epsilon_greedy,341.56634377846973
40,None,1828,llama-3.1-8b,0.018944081435561477,epsilon_greedy,341.5852878599053
40,None,1829,llama-3.1-8b,0.005135127060492017,epsilon_greedy,341.5904229869658
40,None,1830,llama-3.1-8b,0.0565719769126487,epsilon_greedy,341.6469949638784
40,None,1831,llama-3.1-8b,0.054321272578466195,epsilon_greedy,341.7013162364569
40,None,1832,llama-3.1-8b,0.5471217777956079,epsilon_greedy,342.2484380142525
40,None,1817,llama-3.1-8b,0.5280893102102192,epsilon_greedy,340.5995578341545
40,None,1816,llama-3.1-8b,0.01729420184132513,epsilon_greedy,340.07146852394425
40,None,1815,llama-3.1-8b,0.04409073191250612,epsilon_greedy,340.05417432210294
40,None,1814,llama-3.1-8b,0.059154981912449944,epsilon_greedy,340.01008359019045
40,None,1798,llama-3.1-8b,0.1521819888860898,epsilon_greedy,336.70021804235665
40,None,1799,llama-3.1-8b,0.06993620735342121,epsilon_greedy,336.77015424971006
40,None,1800,llama-3.1-8b,0.003098217027039496,epsilon_greedy,336.7732524667371
40,None,1801,llama-3.1-8b,0.5770105680213549,epsilon_greedy,337.3502630347585
40,None,1802,llama-3.1-8b,0.032475254118896846,epsilon_greedy,337.38273828887736
40,None,1803,llama-3.1-8b,0.06117028965256566,epsilon_greedy,337.44390857852994
40,None,1804,llama-3.1-8b,0.5233261672671483,epsilon_greedy,337.9672347457971
40,None,1833,llama-3.1-8b,0.5245786109594948,epsilon_greedy,342.773016625212
40,None,1805,llama-3.1-8b,0.5642290840117633,epsilon_greedy,338.53146382980884
40,None,1807,llama-3.1-8b,0.5293409766385186,epsilon_greedy,339.62623369074294
40,None,1808,llama-3.1-8b,0.0357016264810448,epsilon_greedy,339.661935317224
40,None,1809,llama-3.1-8b,0.029933368339000177,epsilon_greedy,339.69186868556295
40,None,1810,llama-3.1-8b,0.08639148740787406,epsilon_greedy,339.7782601729709
40,None,1811,llama-3.1-8b,0.06381185519250437,epsilon_greedy,339.84207202816333
40,None,1812,llama-3.1-8b,0.0691758036622997,epsilon_greedy,339.9112478318257
40,None,1813,llama-3.1-8b,0.03968077645231505,epsilon_greedy,339.950928608278
40,None,1806,llama-3.1-8b,0.5654288842955695,epsilon_greedy,339.0968927141044
40,None,1797,llama-3.1-8b,0.03320751029102875,epsilon_greedy,336.5480360534706
40,None,1834,llama-3.1-8b,0.05129573522881847,epsilon_greedy,342.8243123604408
40,None,1836,llama-3.1-8b,0.06477423517982389,epsilon_greedy,343.4385944641531
40,None,1857,llama-3.1-8b,0.5487068580465804,epsilon_greedy,345.8442162245214
40,None,1858,llama-3.1-8b,0.039261621188531715,epsilon_greedy,345.88347784570993
40,None,1859,llama-3.1-8b,0.045852901625495934,epsilon_greedy,345.9293307473354
40,None,1860,llama-3.1-8b,0.031124358821365827,epsilon_greedy,345.96045510615676
40,None,1861,llama-3.1-8b,0.055918146962034676,epsilon_greedy,346.0163732531188
40,None,1862,llama-3.1-8b,0.02825083427619801,epsilon_greedy,346.044624087395
40,None,1863,llama-3.1-8b,0.04017297790062013,epsilon_greedy,346.0847970652956
40,None,1864,llama-3.1-8b,0.5406382730574927,epsilon_greedy,346.6254353383531
40,None,1865,llama-3.1-8b,0.04603548040836958,epsilon_greedy,346.67147081876146
40,None,1866,llama-3.1-8b,0.5298702811687716,epsilon_greedy,347.20134109993023
40,None,1867,llama-3.1-8b,0.06357164583595903,epsilon_greedy,347.2649127457662
40,None,1868,llama-3.1-8b,0.5142627321832423,epsilon_greedy,347.7791754779495
40,None,1869,llama-3.1-8b,0.06010186021814079,epsilon_greedy,347.8392773381676
40,None,1870,llama-3.1-8b,0.5430126064047738,epsilon_greedy,348.3822899445724
40,None,1871,llama-3.1-8b,0.4353340165392595,epsilon_greedy,348.8176239611116
40,None,1856,llama-3.1-8b,0.04560026918562743,epsilon_greedy,345.2955093664748
40,None,1855,llama-3.1-8b,0.05791123036184309,epsilon_greedy,345.24990909728916
40,None,1854,llama-3.1-8b,0.14503591635896473,epsilon_greedy,345.19199786692735
40,None,1853,llama-3.1-8b,0.011182677462269641,epsilon_greedy,345.04696195056835
40,None,1837,llama-3.1-8b,0.1488440841437163,epsilon_greedy,343.5874385482968
40,None,1838,llama-3.1-8b,0.0,epsilon_greedy,343.5874385482968
40,None,1839,llama-3.1-8b,0.5363426285237641,epsilon_greedy,344.12378117682056
40,None,1840,llama-3.1-8b,0.09626579797231127,epsilon_greedy,344.22004697479287
40,None,1841,llama-3.1-8b,0.05560061774853986,epsilon_greedy,344.2756475925414
40,None,1842,llama-3.1-8b,0.04237795415009171,epsilon_greedy,344.3180255466915
40,None,1843,llama-3.1-8b,0.4807093700896596,epsilon_greedy,344.7987349167812
40,None,1835,llama-3.1-8b,0.5495078685324635,epsilon_greedy,343.3738202289733
40,None,1844,llama-3.1-8b,0.008410278686716843,epsilon_greedy,344.8071451954679
40,None,1846,llama-3.1-8b,0.0,epsilon_greedy,344.8455807847001
40,None,1847,llama-3.1-8b,0.02552125000859362,epsilon_greedy,344.87110203470866
40,None,1848,llama-3.1-8b,0.0,epsilon_greedy,344.87110203470866
40,None,1849,llama-3.1-8b,0.03322719351104353,epsilon_greedy,344.90432922821975
40,None,1850,llama-3.1-8b,0.06433010622777957,epsilon_greedy,344.9686593344475
40,None,1851,llama-3.1-8b,0.06542081956168855,epsilon_greedy,345.0340801540092
40,None,1852,llama-3.1-8b,0.0016991190968971281,epsilon_greedy,345.0357792731061
40,None,1845,llama-3.1-8b,0.03843558923219026,epsilon_greedy,344.8455807847001
40,None,1718,llama-3.1-8b,0.07546541585935196,epsilon_greedy,324.2747149980916
40,None,1796,llama-3.1-8b,0.0833542290883319,epsilon_greedy,336.51482854317953
40,None,1794,llama-3.1-8b,0.006639560989592952,epsilon_greedy,336.3971075059776
40,None,1740,llama-3.1-8b,0.06568439782984292,epsilon_greedy,327.6389917859394
40,None,1741,llama-3.1-8b,0.0033728903722746173,epsilon_greedy,327.6423646763117
40,None,1742,llama-3.1-8b,0.005621628249419475,epsilon_greedy,327.64798630456113
40,None,1743,llama-3.1-8b,0.013670884168092368,epsilon_greedy,327.66165718872924
40,None,1744,llama-3.1-8b,0.5708307940807994,epsilon_greedy,328.23248798281
40,None,1745,llama-3.1-8b,0.015814608661925744,epsilon_greedy,328.24830259147194
40,None,1746,llama-3.1-8b,0.09038719004256346,epsilon_greedy,328.3386897815145
40,None,1747,llama-3.1-8b,0.05675142064843913,epsilon_greedy,328.39544120216294
40,None,1748,llama-3.1-8b,0.05255787224177022,epsilon_greedy,328.4479990744047
40,None,1749,llama-3.1-8b,0.023720648996985894,epsilon_greedy,328.4717197234017
40,None,1750,llama-3.1-8b,0.060070452312339206,epsilon_greedy,328.53179017571404
40,None,1751,llama-3.1-8b,0.05689999991143546,epsilon_greedy,328.58869017562546
40,None,1752,llama-3.1-8b,0.5325056041158205,epsilon_greedy,329.1211957797413
40,None,1753,llama-3.1-8b,0.025464474395903935,epsilon_greedy,329.1466602541372
40,None,1754,llama-3.1-8b,0.02073342599122041,epsilon_greedy,329.16739368012844
40,None,1739,llama-3.1-8b,0.013819577344934775,epsilon_greedy,327.5733073881096
40,None,1738,llama-3.1-8b,0.07492280215119185,epsilon_greedy,327.55948781076467
40,None,1737,llama-3.1-8b,0.5585635498582593,epsilon_greedy,327.48456500861346
40,None,1736,llama-3.1-8b,0.0029700255564657496,epsilon_greedy,326.9260014587552
40,None,1720,llama-3.1-8b,0.029574833014754165,epsilon_greedy,324.3327379247919
40,None,1721,llama-3.1-8b,0.02676551094377444,epsilon_greedy,324.35950343573563
40,None,1722,llama-3.1-8b,0.5863329458328661,epsilon_greedy,324.94583638156854
40,None,1723,llama-3.1-8b,0.0,epsilon_greedy,324.94583638156854
40,None,1724,llama-3.1-8b,0.5003474335460227,epsilon_greedy,325.4461838151145
40,None,1725,llama-3.1-8b,0.011405736853631221,epsilon_greedy,325.45758955196817
40,None,1726,llama-3.1-8b,0.05481818061113186,epsilon_greedy,325.51240773257933
40,None,1755,llama-3.1-8b,0.04721170913888939,epsilon_greedy,329.2146053892673
40,None,1727,llama-3.1-8b,0.06435493208254817,epsilon_greedy,325.5767626646619
40,None,1729,llama-3.1-8b,0.5935186586272138,epsilon_greedy,326.22852977016527
40,None,1730,llama-3.1-8b,0.03924179764286362,epsilon_greedy,326.26777156780815
40,None,1731,llama-3.1-8b,0.5552322377383735,epsilon_greedy,326.82300380554653
40,None,1732,llama-3.1-8b,0.022037901654447856,epsilon_greedy,326.84504170720095
40,None,1733,llama-3.1-8b,0.005073316268270456,epsilon_greedy,326.85011502346924
40,None,1734,llama-3.1-8b,0.04341965256358038,epsilon_greedy,326.8935346760328
40,None,1735,llama-3.1-8b,0.029496757165913157,epsilon_greedy,326.92303143319873
40,None,1728,llama-3.1-8b,0.058248446876208115,epsilon_greedy,325.63501111153806
40,None,1795,llama-3.1-8b,0.034366808113594605,epsilon_greedy,336.4314743140912
40,None,1756,llama-3.1-8b,0.09399455907402288,epsilon_greedy,329.30859994834134
40,None,1758,llama-3.1-8b,0.015081896263900885,epsilon_greedy,329.8669744323547
40,None,1779,llama-3.1-8b,0.07743720202668658,epsilon_greedy,332.885683007784
40,None,1780,llama-3.1-8b,0.48897802940156254,epsilon_greedy,333.37466103718555
40,None,1781,llama-3.1-8b,0.0073498645163470044,epsilon_greedy,333.3820109017019
40,None,1782,llama-3.1-8b,0.056234851974965805,epsilon_greedy,333.4382457536769
40,None,1783,llama-3.1-8b,0.032048374064311935,epsilon_greedy,333.47029412774117
40,None,1784,llama-3.1-8b,0.008624113135315414,epsilon_greedy,333.4789182408765
40,None,1785,llama-3.1-8b,0.5159465670451324,epsilon_greedy,333.9948648079216
40,None,1786,llama-3.1-8b,0.5583090546857334,epsilon_greedy,334.55317386260737
40,None,1787,llama-3.1-8b,0.10039795708617139,epsilon_greedy,334.6535718196935
40,None,1788,llama-3.1-8b,0.5214086769217243,epsilon_greedy,335.17498049661526
40,None,1789,llama-3.1-8b,0.5176704963684051,epsilon_greedy,335.69265099298366
40,None,1790,llama-3.1-8b,0.06106157058268935,epsilon_greedy,335.75371256356635
40,None,1791,llama-3.1-8b,0.05995811966500675,epsilon_greedy,335.81367068323135
40,None,1792,llama-3.1-8b,0.561282974601933,epsilon_greedy,336.3749536578333
40,None,1793,llama-3.1-8b,0.01551428715472225,epsilon_greedy,336.390467944988
40,None,1778,llama-3.1-8b,0.05355324313797949,epsilon_greedy,332.8082458057573
40,None,1777,llama-3.1-8b,0.07134473773722783,epsilon_greedy,332.7546925626193
40,None,1776,llama-3.1-8b,0.03995736982284548,epsilon_greedy,332.6833478248821
40,None,1775,llama-3.1-8b,0.01862935147698841,epsilon_greedy,332.64339045505926
40,None,1759,llama-3.1-8b,0.4091329223417115,epsilon_greedy,330.2761073546964
40,None,1760,llama-3.1-8b,0.0053113241095330554,epsilon_greedy,330.28141867880595
40,None,1761,llama-3.1-8b,0.0,epsilon_greedy,330.28141867880595
40,None,1762,gemma-3-4b,0.040973670572576726,epsilon_greedy,330.3223923493785
40,None,1763,llama-3.1-8b,0.0348628398450036,epsilon_greedy,330.3572551892235
40,None,1764,llama-3.1-8b,0.017457488514208697,epsilon_greedy,330.3747126777377
40,None,1765,llama-3.1-8b,0.049645862998633605,epsilon_greedy,330.42435854073636
40,None,1757,llama-3.1-8b,0.5432925877494652,epsilon_greedy,329.8518925360908
40,None,1766,llama-3.1-8b,0.5026377297371862,epsilon_greedy,330.9269962704735
40,None,1768,llama-3.1-8b,0.062364577493061235,epsilon_greedy,330.9967069112389
40,None,1769,llama-3.1-8b,0.5179883981168281,epsilon_greedy,331.5146953093558
40,None,1770,llama-3.1-8b,0.030031102793135478,epsilon_greedy,331.54472641214886
40,None,1771,llama-3.1-8b,0.5097447334504333,epsilon_greedy,332.05447114559934
40,None,1772,llama-3.1-8b,0.030024257021399325,epsilon_greedy,332.0844954026207
40,None,1773,llama-3.1-8b,0.03934072533685917,epsilon_greedy,332.1238361279576
40,None,1774,llama-3.1-8b,0.5009249756246912,epsilon_greedy,332.6247611035823
40,None,1767,llama-3.1-8b,0.007346063272313907,epsilon_greedy,330.93434233374586
40,None,1562,llama-3.1-8b,0.037148573791057515,epsilon_greedy,291.77602850461597
40,None,1561,llama-3.1-8b,0.0,epsilon_greedy,291.7388799308249
40,None,1560,llama-3.1-8b,0.026459775171532973,epsilon_greedy,291.7388799308249
40,None,1349,llama-3.1-8b,0.04696529448506237,epsilon_greedy,250.63676657203814
40,None,1350,llama-3.1-8b,0.03501650139211543,epsilon_greedy,250.67178307343028
40,None,1351,llama-3.1-8b,0.0,epsilon_greedy,250.67178307343028
40,None,1352,llama-3.1-8b,0.5265295939107661,epsilon_greedy,251.19831266734104
40,None,1353,llama-3.1-8b,0.08569638450692374,epsilon_greedy,251.28400905184796
40,None,1354,llama-3.1-8b,0.07657202057200463,epsilon_greedy,251.36058107241996
40,None,1355,phi-4-mini-4b,0.5591101370416309,epsilon_greedy,251.9196912094616
40,None,1356,llama-3.1-8b,0.08499737052063161,epsilon_greedy,252.00468857998223
40,None,1357,llama-3.1-8b,0.0042616619857034355,epsilon_greedy,252.00895024196794
40,None,1358,llama-3.1-8b,0.03458631810434121,epsilon_greedy,252.04353656007225
40,None,1359,llama-3.1-8b,0.01570063965104751,epsilon_greedy,252.05923719972333
40,None,1360,llama-3.1-8b,0.5286835231821574,epsilon_greedy,252.58792072290547
