mean_final_cumulative_regret,std_final_cumulative_regret,min_final_cumulative_regret,max_final_cumulative_regret
471.50058913848625,10.744922909151416,453.3498228799483,480.2243181879916
601.6332838180529,6.123056219966554,592.7780483004892,608.5270297508512
